,show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,release_year_outlier
1799,70235760,2,My Babysitter's a Vampire,,0," October 17, 2018",2012,2,2 Seasons,"Kids' TV, TV Comedies",False
1800,80042307,2,Some Assembly Required,,0," October 16, 2015",2015,1,2 Seasons,"Kids' TV, TV Comedies",False
1801,80135640,2,West Coast Customs,,2," October 15, 2017",2015,1,6 Seasons,"Docuseries, Reality TV",False
1802,80179905,2,Insatiable,,2," October 11, 2019",2019,4,2 Seasons,"TV Comedies, TV Dramas, Teen TV Shows",False
1803,80190086,2,The Hook Up Plan,,1," October 11, 2019",2019,3,2 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies",False
1804,70155629,2,Charmed,,2," October 1, 2017",2012,2,8 Seasons,"Romantic TV Shows, TV Comedies, TV Dramas",True
1805,70155618,2,Gilmore Girls,,2," October 1, 2017",2006,3,7 Seasons,"Romantic TV Shows, TV Comedies, TV Dramas",False
1806,70136140,2,Star Trek,,2," October 1, 2017",2012,2,3 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Sci-Fi & Fantasy",True
1807,70158332,2,Star Trek: Enterprise,,2," October 1, 2017",2012,2,4 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Sci-Fi & Fantasy",True
1808,70158331,2,Star Trek: Voyager,,2," October 1, 2017",2012,2,7 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",True
1809,80109536,2,Skin Wars,,2," October 1, 2016",2016,3,3 Seasons,Reality TV,False
1810,80027564,2,Sam & Cat,,2," November 5, 2019",2014,2,2 Seasons,"Kids' TV, TV Comedies",False
1811,80099656,2,Frontier,,0," November 23, 2018",2018,4,3 Seasons,"International TV Shows, TV Action & Adventure, TV Dramas",False
1812,81019894,2,Nailed It! Holiday!,,2," November 22, 2019",2019,2,2 Seasons,Reality TV,False
1813,80117560,2,Trolls: The Beat Goes On!,,2," November 22, 2019",2019,1,8 Seasons,"Kids' TV, TV Comedies",False
1814,80128275,2,Mystery Science Theater 3000: The Return,,2," November 22, 2018",2018,3,2 Seasons,"TV Comedies, TV Sci-Fi & Fantasy",False
1815,70172485,2,Victorious,,2," November 2, 2019",2013,1,3 Seasons,"Kids' TV, TV Comedies",False
1816,70178217,2,House of Cards,,2," November 2, 2018",2018,4,6 Seasons,"TV Dramas, TV Thrillers",False
1817,70269479,2,Longmire,,2," November 17, 2017",2017,3,6 Seasons,"Crime TV Shows, TV Dramas",False
1818,80161497,2,The Toys That Made Us,,2," November 15, 2019",2019,3,3 Seasons,"Docuseries, Reality TV",False
1819,80046193,2,Lady Dynamite,,2," November 10, 2017",2017,4,2 Seasons,TV Comedies,False
1820,80117540,2,Atypical,,2," November 1, 2019",2019,4,3 Seasons,"TV Comedies, TV Dramas, Teen TV Shows",False
1821,81183624,2,Billy on the Street,,2," November 1, 2019",2016,3,4 Seasons,"International TV Shows, Reality TV, TV Comedies",False
1822,80144355,2,Mars,Everardo Gout,2," November 1, 2019",2018,2,2 Seasons,"Docuseries, Science & Nature TV, TV Dramas",False
1823,81022003,2,The Boulet Brothers Dragula,,2," November 1, 2019",2019,4,2 Seasons,Reality TV,False
1824,80217889,2,Follow This,,2," November 1, 2018",2018,4,3 Seasons,Docuseries,False
1825,70155610,2,That '70s Show,,2," November 1, 2017",2012,3,8 Seasons,TV Comedies,True
1826,70279656,2,The Mind of a Chef,,2," November 1, 2017",2016,2,5 Seasons,Docuseries,False
1827,70157402,2,Highway to Heaven,,2," November 1, 2016",2012,2,5 Seasons,TV Dramas,True
1828,80144588,2,Women Behind Bars,,2," November 1, 2016",2010,3,3 Seasons,"Crime TV Shows, Docuseries",False
1829,80057918,2,Lucifer,,2," May 8, 2019",2019,3,4 Seasons,"Crime TV Shows, TV Comedies, TV Dramas",False
1830,80221787,2,Bad Blood,,0," May 31, 2019",2019,4,2 Seasons,"Crime TV Shows, TV Dramas",False
1831,80209096,2,My Next Guest Needs No Introduction With David Letterman,,2," May 31, 2019",2019,4,2 Seasons,Stand-Up Comedy & Talk Shows,False
1832,80025384,2,Unbreakable Kimmy Schmidt,,2," May 30, 2018",2019,3,4 Seasons,TV Comedies,False
1833,80024103,2,American Crime,,2," May 30, 2017",2017,3,3 Seasons,"Crime TV Shows, TV Dramas",False
1834,70143825,2,Supernatural,Phil Sgriccia,2," May 3, 2019",2019,3,14 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Horror",False
1835,70140358,2,Arrested Development,,2," May 29, 2018",2019,3,5 Seasons,TV Comedies,False
1836,80066080,2,DC's Legends of Tomorrow,Rob Seidenglanz,2," May 28, 2019",2018,3,4 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",False
1837,80065386,2,Supergirl,Jesse Warn,2," May 27, 2019",2019,3,4 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",False
1838,80010655,2,Bloodline,,2," May 26, 2017",2017,4,3 Seasons,"TV Dramas, TV Mysteries, TV Thrillers",False
1839,70300066,2,Bitten,,0," May 26, 2016",2016,4,3 Seasons,"International TV Shows, TV Dramas, TV Horror",False
1840,80117554,2,She's Gotta Have It,,2," May 24, 2019",2018,4,2 Seasons,"Romantic TV Shows, TV Comedies, TV Dramas",False
1841,80133311,2,Riverdale,Rob Seidenglanz,2," May 23, 2019",2019,3,3 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",False
1842,80027042,2,The Flash,Glen Winter,2," May 22, 2019",2019,3,5 Seasons,"Crime TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy",False
1843,80020540,2,Richie Rich,,2," May 22, 2015",2015,1,2 Seasons,"Kids' TV, TV Comedies",False
1844,70242081,2,Arrow,James Bamford,2," May 21, 2019",2019,3,7 Seasons,"Crime TV Shows, TV Action & Adventure",False
1845,80077417,2,Colony,,2," May 2, 2019",2018,3,3 Seasons,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",False
1846,70197057,2,Scandal,,2," May 19, 2018",2018,3,7 Seasons,"Crime TV Shows, TV Dramas",False
1847,70143864,2,Royal Pains,Jay Chandrasekhar,2," May 18, 2017",2016,2,8 Seasons,"TV Comedies, TV Dramas",False
1848,80179138,2,Nailed It,,2," May 17, 2019",2019,2,3 Seasons,Reality TV,False
1849,80049714,2,Master of None,,2," May 12, 2017",2017,4,2 Seasons,TV Comedies,False
1850,80117748,2,Bill Nye Saves the World,,2," May 11, 2018",2018,3,3 Seasons,Stand-Up Comedy & Talk Shows,False
1851,80095699,2,Easy,,2," May 10, 2019",2019,4,3 Seasons,"TV Comedies, TV Dramas",False
1852,80026506,2,Love,,2," March 9, 2018",2018,4,3 Seasons,"Romantic TV Shows, TV Comedies, TV Dramas",False
1853,80032178,2,Hap and Leonard,,2," March 6, 2019",2018,4,3 Seasons,"Crime TV Shows, TV Dramas",False
1854,70260729,2,Rectify,,2," March 4, 2017",2016,3,4 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",False
1855,70171957,2,Republic of Doyle,,0," March 31, 2016",2014,3,6 Seasons,"Crime TV Shows, TV Comedies, TV Dramas",False
1856,80024057,2,How to Get Away with Murder,,2," March 30, 2019",2018,3,5 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",False
1857,70153385,2,Trailer Park Boys,,0," March 30, 2018",2018,4,12 Seasons,"Classic & Cult TV, Crime TV Shows, International TV Shows",False
1858,80117809,2,On My Block,,2," March 29, 2019",2019,3,2 Seasons,"Romantic TV Shows, TV Comedies, TV Dramas",False
1859,80095815,2,Santa Clarita Diet,,2," March 29, 2019",2019,4,3 Seasons,"TV Comedies, TV Horror, TV Thrillers",False
1860,80178687,2,Black Lightning,,2," March 26, 2019",2019,3,2 Seasons,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",False
1861,80021955,2,Better Call Saul,,2," March 26, 2018",2017,4,3 Seasons,"Crime TV Shows, TV Comedies, TV Dramas",False
1862,80044950,2,The OA,,2," March 22, 2019",2019,4,2 Seasons,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy",False
1863,70136135,2,Mad Men,,2," March 22, 2015",2014,3,7 Seasons,TV Dramas,False
1864,80175685,2,The Standups,,2," March 20, 2018",2018,4,2 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies",False
1865,80029103,2,Brain Games,,2," March 15, 2019",2016,1,3 Seasons,"Docuseries, Science & Nature TV",False
1866,80003149,2,Nazi Mega Weapons,,2," March 1, 2017",2016,2,3 Seasons,Docuseries,False
1867,80113647,2,Designated Survivor,,2," June 7, 2019",2019,3,3 Seasons,"Crime TV Shows, TV Dramas, TV Thrillers",False
1868,70281323,2,The Night Shift,,2," June 7, 2018",2017,3,4 Seasons,TV Dramas,False
1869,80024232,2,Madam Secretary,,2," June 30, 2019",2019,3,5 Seasons,TV Dramas,False
1870,70157266,2,Scare Tactics,,2," June 30, 2019",2011,4,2 Seasons,"Reality TV, TV Comedies, TV Horror",False
1871,80010778,2,Documentary Now!,,2," June 3, 2019",2019,3,3 Seasons,TV Comedies,False
1872,80179394,2,Dynasty,,2," June 3, 2019",2019,3,2 Seasons,TV Dramas,False
1873,80178726,2,Dope,,2," June 28, 2019",2019,4,3 Seasons,"Crime TV Shows, Docuseries",False
1874,80185266,2,Heavy Rescue: 401,,0," June 22, 2018",2018,4,2 Seasons,"International TV Shows, Reality TV",False
1875,80002537,2,Marvel's Luke Cage,,2," June 22, 2018",2018,4,2 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas",False
1876,80185178,2,Girls Incarcerated,,2," June 21, 2019",2019,4,2 Seasons,"Docuseries, Reality TV",False
1877,80109194,2,Shooter,,2," June 21, 2019",2018,4,3 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas",False
1878,80161702,2,The Confession Tapes,,2," June 21, 2019",2019,4,2 Seasons,"Crime TV Shows, Docuseries",False
1879,80031377,2,Young & Hungry,,2," June 21, 2017",2017,3,5 Seasons,TV Comedies,False
1880,80046249,2,Flaked,,2," June 2, 2017",2017,4,2 Seasons,"TV Comedies, TV Dramas",False
1881,80026224,2,Aquarius,,2," June 16, 2017",2016,4,2 Seasons,"Crime TV Shows, TV Dramas",False
1882,70140391,2,Grey's Anatomy,,2," June 15, 2019",2018,3,15 Seasons,"Romantic TV Shows, TV Dramas",False
1883,80029145,2,Girlfriends' Guide to Divorce,,2," June 14, 2019",2019,3,5 Seasons,"TV Comedies, TV Dramas",False
1884,80158515,2,Marlon,,2," June 14, 2019",2018,2,2 Seasons,TV Comedies,False
1885,80002311,2,Marvel's Jessica Jones,,2," June 14, 2019",2019,4,3 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas",False
1886,80102549,2,Off Camera,,2," June 1, 2017",2015,4,3 Seasons,Stand-Up Comedy & Talk Shows,False
1887,80062047,2,Degrassi: Next Class,Stefan Brogren,0," July 7, 2017",2017,3,4 Seasons,"International TV Shows, TV Dramas, Teen TV Shows",False
1888,80134695,2,Free Rein,,2," July 6, 2019",2019,1,3 Seasons,"British TV Shows, Kids' TV, TV Dramas",False
1889,80211576,2,First Team: Juventus,,2," July 6, 2018",2018,1,2 Seasons,"Docuseries, International TV Shows",False
1890,80146601,2,Somebody Feed Phil,,2," July 6, 2018",2018,2,2 Seasons,Docuseries,False
1891,80057281,2,Stranger Things,,2," July 4, 2019",2019,3,3 Seasons,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy",False
1892,80097771,2,A Very Secret Service,,1," July 30, 2018",2018,3,2 Seasons,"International TV Shows, TV Comedies",False
1893,80133042,2,El Chapo,,2," July 27, 2018",2018,4,3 Seasons,"Crime TV Shows, Spanish-Language TV Shows, TV Action & Adventure",False
1894,70242311,2,Orange Is the New Black,,2," July 26, 2019",2019,4,7 Seasons,"TV Comedies, TV Dramas",False
1895,80201328,2,Sugar Rush,,2," July 26, 2019",2019,2,2 Seasons,Reality TV,False
1896,80201750,2,Deep Undercover Collection,,2," July 20, 2018",2017,3,3 Seasons,"Crime TV Shows, Docuseries",False
1897,80205440,2,Fix It and Finish It,,2," July 20, 2018",2014,1,3 Seasons,Reality TV,False
1898,80201773,2,Origins Collection,Peter McDonnell,2," July 20, 2018",2018,2,3 Seasons,Docuseries,False
1899,80171362,2,Comedians in Cars Getting Coffee,Jerry Seinfeld,2," July 19, 2019",2019,3,6 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies",False
1900,80091742,2,Last Chance U,,2," July 19, 2019",2019,4,4 Seasons,Docuseries,False
1901,80160037,2,Queer Eye,,2," July 19, 2019",2019,3,4 Seasons,Reality TV,False
1902,70153374,2,Intelligence,,0," July 19, 2017",2007,3,2 Seasons,"Crime TV Shows, TV Dramas",False
1903,70143843,2,Glee,,2," July 18, 2015",2015,2,6 Seasons,"TV Comedies, TV Dramas, Teen TV Shows",False
1904,80211384,2,The Joel McHale Show with Joel McHale,,2," July 15, 2018",2018,4,2 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies",False
1905,80177803,2,Drug Lords,,2," July 10, 2018",2018,4,2 Seasons,"Crime TV Shows, Docuseries",False
1906,70142386,2,NCIS,,2," July 1, 2018",2017,3,15 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",False
1907,80004462,2,Being Mary Jane: The Series,,2," July 1, 2017",2016,3,4 Seasons,"Romantic TV Shows, TV Dramas",False
1908,70152640,2,Cheers,,2," July 1, 2017",2012,2,11 Seasons,"Classic & Cult TV, TV Comedies",True
1909,70155574,2,The Andy Griffith Show,,2," July 1, 2017",2012,1,8 Seasons,"Classic & Cult TV, TV Comedies",True
1910,70172488,2,The Twilight Zone (Original Series),,2," July 1, 2017",2012,2,4 Seasons,"Classic & Cult TV, TV Sci-Fi & Fantasy",True
1911,70153408,2,Twin Peaks,,2," July 1, 2017",2012,4,2 Seasons,"Classic & Cult TV, Crime TV Shows, TV Dramas",True
1912,80022632,2,Between,,0," July 1, 2016",2016,3,2 Seasons,"International TV Shows, TV Dramas, TV Mysteries",False
1913,70305883,2,Marco Polo,,2," July 1, 2016",2016,4,2 Seasons,"TV Action & Adventure, TV Dramas",False
1914,80133335,2,Call My Agent!,,1," January 4, 2019",2018,4,3 Seasons,"International TV Shows, TV Comedies, TV Dramas",False
1915,80136311,2,Anne with an E,,0," January 3, 2020",2018,2,2 Seasons,"International TV Shows, TV Dramas",False
1916,80008434,2,Z Nation,,2," January 27, 2019",2018,3,5 Seasons,"TV Action & Adventure, TV Comedies, TV Horror",False
1917,80117498,2,Marvel's The Punisher,,2," January 18, 2019",2019,4,2 Seasons,"Crime TV Shows, TV Action & Adventure, TV Thrillers",False
1918,80141782,2,Hip-Hop Evolution,,0," January 17, 2020",2019,4,3 Seasons,"Docuseries, International TV Shows",False
1919,80082647,2,Friday Night Tykes,,2," January 17, 2018",2017,2,4 Seasons,"Docuseries, Reality TV",False
1920,80017537,2,Grace and Frankie,,2," January 15, 2020",2019,4,5 Seasons,"TV Comedies, TV Dramas",False
1921,70143842,2,Parks and Recreation,,2," January 13, 2016",2015,3,7 Seasons,TV Comedies,False
1922,80117694,2,Disjointed,,2," January 12, 2018",2018,4,2 Seasons,TV Comedies,False
1923,80117485,2,Friends from College,,2," January 11, 2019",2019,4,2 Seasons,"Romantic TV Shows, TV Comedies",False
1924,80107514,2,Border Security: America's Front Line,,0," January 1, 2020",2018,3,2 Seasons,"Crime TV Shows, International TV Shows, Reality TV",False
1925,80050008,2,A Series of Unfortunate Events,,2," January 1, 2019",2019,2,3 Seasons,"Kids' TV, TV Action & Adventure, TV Comedies",False
1926,81008236,2,COMEDIANS of the world,,2," January 1, 2019",2019,4,13 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies",False
1927,70136126,2,Dexter,,2," January 1, 2018",2013,4,8 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",False
1928,70158330,2,Star Trek: Deep Space Nine,,2," January 1, 2017",2012,2,7 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",True
1929,70136120,2,The Office (U.S.),,2," January 1, 2016",2012,3,9 Seasons,TV Comedies,False
1930,80117038,2,Big Mouth,,2," February 8, 2019",2019,4,3 Seasons,TV Comedies,False
1931,80095532,2,One Day at a Time,,2," February 8, 2019",2019,2,3 Seasons,TV Comedies,False
1932,80108450,2,El Vato,,2," February 24, 2018",2017,4,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Comedies",False
1933,80037278,2,Marseille,,1," February 23, 2018",2018,4,2 Seasons,"International TV Shows, TV Dramas, TV Thrillers",False
1934,80007945,2,Chef's Table,,2," February 22, 2019",2019,4,6 Seasons,"Docuseries, Reality TV",False
1935,70272479,2,Bates Motel,,2," February 20, 2018",2017,3,5 Seasons,"Crime TV Shows, TV Dramas, TV Horror",False
1936,80178897,2,The Story of God with Morgan Freeman,,2," February 1, 2019",2017,3,2 Seasons,Docuseries,False
1937,80080436,2,Under Arrest,Dan Forrer,2," February 1, 2018",2016,4,8 Seasons,"Crime TV Shows, Docuseries, International TV Shows",False
1938,70136152,2,Spartacus,,2," February 1, 2015",2013,4,4 Seasons,"TV Action & Adventure, TV Dramas",False
1939,80152350,2,Neo Yokio,,2," December 7, 2018",2018,4,2 Seasons,"TV Comedies, TV Sci-Fi & Fantasy, Teen TV Shows",False
1940,80140955,2,Greenleaf,,2," December 5, 2019",2018,3,3 Seasons,TV Dramas,False
1941,70304245,2,From Dusk Till Dawn,,2," December 5, 2016",2016,4,3 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Horror",False
1942,81029570,2,Top Grier,,2," December 31, 2018",2018,3,3 Seasons,Reality TV,False
1943,70142362,2,Nurse Jackie,,2," December 31, 2015",2015,4,7 Seasons,"TV Comedies, TV Dramas",False
1944,80094603,2,Highway Thru Hell,,0," December 3, 2019",2016,2,3 Seasons,Reality TV,False
1945,80063989,2,Lost & Found Music Studios,,0," December 3, 2016",2016,1,2 Seasons,"Kids' TV, TV Comedies, TV Dramas",False
1946,80036407,2,When Calls the Heart,,2," December 29, 2018",2017,1,5 Seasons,TV Dramas,False
1947,70269429,2,Comedy Bang! Bang!,,2," December 28, 2016",2016,3,5 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies",False
1948,70157152,2,The West Wing,,2," December 25, 2015",2012,3,7 Seasons,TV Dramas,True
1949,80025744,2,Sense8,,2," December 23, 2016",2018,4,2 Seasons,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy",False
1950,70157294,2,Private Practice,,2," December 22, 2019",2012,3,6 Seasons,"TV Comedies, TV Dramas",False
1951,80023876,2,Pee-wee's Playhouse,,2," December 18, 2014",2012,2,5 Seasons,"Classic & Cult TV, Kids' TV, TV Comedies",True
1952,80092801,2,The Magicians,,2," December 16, 2019",2018,4,3 Seasons,"TV Dramas, TV Sci-Fi & Fantasy",False
1953,80092415,2,Chasing Monsters,,0," December 15, 2017",2016,2,2 Seasons,"Docuseries, Reality TV, Science & Nature TV",False
1954,70196150,2,Hart of Dixie,,2," December 15, 2015",2014,2,4 Seasons,"TV Comedies, TV Dramas",False
1955,70302182,2,Halt and Catch Fire,,2," December 14, 2017",2017,3,4 Seasons,TV Dramas,False
1956,70285581,2,Outlander,,2," December 10, 2019",2016,4,2 Seasons,"Romantic TV Shows, TV Action & Adventure, TV Dramas",False
1957,70304246,2,Eastsiders,,2," December 1, 2019",2018,4,4 Seasons,"TV Comedies, TV Dramas",False
1958,80074152,2,Sensitive Skin,,0," December 1, 2019",2016,4,1 Season,TV Comedies,False
1959,70302007,2,TURN: Washington's Spies,,2," December 1, 2017",2017,3,4 Seasons,TV Dramas,False
1960,80114988,2,GLOW,,2," August 9, 2019",2019,4,3 Seasons,"TV Comedies, TV Dramas",False
1961,80027159,2,IZombie,,2," August 9, 2019",2019,3,5 Seasons,"TV Comedies, TV Dramas, TV Horror",False
1962,70283261,2,The Originals,,2," August 9, 2018",2018,3,5 Seasons,"TV Dramas, TV Horror, TV Mysteries",False
1963,80027158,2,Jane The Virgin,,2," August 8, 2019",2019,3,5 Seasons,"Romantic TV Shows, TV Comedies, TV Dramas",False
1964,80231658,2,No Good Nick,,2," August 5, 2019",2019,2,2 Seasons,"Kids' TV, TV Comedies, TV Dramas",False
1965,80194367,2,Paranormal Survivor,,0," August 4, 2017",2016,3,2 Seasons,Docuseries,False
1966,80117552,2,Ozark,,2," August 31, 2018",2018,4,2 Seasons,"Crime TV Shows, TV Dramas, TV Thrillers",False
1967,80223138,2,The Comedy Lineup,,2," August 31, 2018",2018,4,2 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies",False
1968,80198991,2,Workin' Moms,,0," August 29, 2019",2019,4,3 Seasons,"International TV Shows, TV Comedies",False
1969,81029611,2,Droppin' Cash: Los Angeles,,2," August 28, 2019",2019,4,2 Seasons,Reality TV,False
1970,80121349,2,Van Helsing,,2," August 28, 2019",2018,4,3 Seasons,"International TV Shows, TV Action & Adventure, TV Dramas",False
1971,80113701,2,The Good Place,,2," August 27, 2019",2018,3,3 Seasons,TV Comedies,False
1972,80117470,2,13 Reasons Why,,2," August 23, 2019",2019,4,3 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",False
1973,80996791,2,13 Reasons Why: Beyond the Reasons,,2," August 23, 2019",2019,4,3 Seasons,"Crime TV Shows, Docuseries",False
1974,80095698,2,Dear White People,,2," August 2, 2019",2019,4,3 Seasons,"TV Comedies, TV Dramas",False
1975,70143836,2,Breaking Bad,,2," August 2, 2013",2013,4,5 Seasons,"Crime TV Shows, TV Dramas, TV Thrillers",False
1976,80114855,2,MINDHUNTER,,2," August 16, 2019",2019,4,2 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",False
